36883,12807624,platanus orientalis large tree of southeastern Europe to Asia Minor
36884,3994417,powdered mustard a substance such that one to three tablespoons dissolved in a glass of warm water is a homemade emetic
36885,8704409,qandahar a city in southern Afghanistan an important trading center
36886,4347519,submachine gun machine gun that is a portable automatic firearm
36887,12090890,primula any of numerous shortstemmed plants of the genus Primula having tufted basal leaves and showy flowers clustered in umbels or heads
36888,2555908,lead be conducive to The use of computers in the classroom lead to better writing
36889,2578604,seriola a genus of Carangidae
36890,12148079,genus arundinaria North American bamboo
36891,11120834,thomas edward lawrence Welsh soldier who from  to  organized the Arab revolt against the Turks he later wrote an account of his adventures 
36892,1620414,coragyps atratus American vulture smaller than the turkey buzzard
36893,3777126,mod con modern convenience the appliances and conveniences characteristic of a modern house
36894,573085,damp restrain or discourage the sudden bad news damped the joyous atmosphere
36895,3456186,grey clothing that is a grey color he was dressed in grey
36896,8196622,air combat command a command that is the primary provider of air combat weapon systems to the United States Air Force operates fighter
36897,8819223,dalmatia a historical region of Croatia on the Adriatic Sea mountainous with many islands
36898,828901,orate talk pompously
36899,682781,reevaluate revise or renew ones assessment
36900,4353410,sulindac a nonsteroidal antiinflammatory drug trade name Clinoril
36901,4241394,slipper low footwear that can be slipped on and off easily usually worn indoors
36902,3331390,particle board wallboard composed of wood chips or shavings bonded together with resin and compressed into rigid sheets
36903,12199790,terrietia trifoliolata large tree of Australasia
36904,83260,assumption the act of assuming or taking for granted your assumption that I would agree was unwarranted
36905,4568713,web a fabric especially a fabric in the process of being woven
36906,8772551,brunswick a city in central Germany
36907,1813385,turtledove any of several Old World wild doves
36908,451866,blood sport sport that involves killing animals especially hunting
36909,7102593,dramatic irony theater irony that occurs when the meaning of the situation is understood by the audience but not by the characters in the play
36910,12362844,family dilleniaceae chiefly tropical shrubs and trees and climbers having leathery leaves or flattened leaflike stems genera Dillenia and Hibbertia
36911,2831724,bunk a bed on a ship or train usually in tiers
36912,2393300,tapiridae tapirs and extinct related forms
36913,1878203,lagorchestes hare wallabies
36914,7424436,great proletarian cultural revolution a radical reform in China initiated by Mao Zedong in  and carried out largely by the Red Guard intended to eliminate counterrevolutionary elements in the government it resulted in purges of the intellectuals and socioeconomic chaos
36915,8493261,andalusia a region in southern Spain on the Atlantic and the Mediterranean formerly a center of Moorish civilization
36916,1002677,mental measurement a generic term used to cover any application of measurement techniques to the quantification of mental functions
36917,4020298,pulley block a simple machine consisting of a wheel with a groove in which a rope can run to change the direction or point of application of a force applied to the rope
36918,3700963,simple machine a device for overcoming resistance at one point by applying force at some other point
36919,1891633,shrewmouse small mouselike mammal with a long snout related to moles
36920,4587648,window a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air
36921,3881893,window glass sheet glass cut in shapes for windows or doors
36922,10557699,shnorrer Yiddish a scrounger who takes advantage of the generosity of others
36923,2320127,crinoid primitive echinoderms having five or more feathery arms radiating from a central disk
36924,1258161,pounce the act of pouncing
36925,2457586,megalonychidae mammal family consisting of the twotoed sloths
36926,9136182,philadelphia the largest city in Pennsylvania located in the southeastern part of the state on the Delaware river site of Independence Hall where the Declaration of Independence and the Constitution were signed site of the University of Pennsylvania
36927,8383690,privately held corporation a corporation owned by a few people shares have no public market
36928,1715692,suborder ornithomimida lightly built mediumsize theropods
36929,13355656,capital account economics that part of the balance of payments recording a nations outflow and inflow of financial securities
36930,13226698,geoglossum type genus of the Geoglossaceae comprising the earthtongues
36931,319886,bake cook and make edible by putting in a hot oven bake the potatoes
36932,7594737,titbit a small tasty bit of food
36933,7873057,marrow very tender and very nutritious tissue from marrowbones
36934,9194710,altay mountains a mountain range in central Asia that extends a thousand miles from Kazakhstan eastward into western Mongolia and northern China
36935,1505958,get attract and fix His look caught her She caught his eye Catch the attention of the waiter
36936,5934029,coast the area within view the coast is clear
36937,13188973,family dennstaedtiaceae one of a number of families into which Polypodiaceae has been subdivided in some classification systems
36938,15105268,writing paper paper material made into thin sheets that are sized to take ink used for writing correspondence and manuscripts
36939,10129585,gilder someone whose occupation is to apply an overlay of gold or gilt
36940,1897885,thrash dance the slam dance
36941,527498,slam dancing a form of dancing in which dancers slam into one another normally performed to punk rock
36942,10275395,stalwart a person who is loyal to their allegiance especially in times of revolt
36943,3036866,clinch a device generally used by carpenters that holds things firmly together
36944,1104376,get the jump be there first They had gotten the jump on their competitors
36945,2216547,family cynipidae a family of Hymenoptera
36946,2295870,underwing moth having dull forewings and brightly colored hind wings
36947,1553142,antbird any of various dullcolored South American birds that feeding on ants some following army ant swarms
36948,2711835,frame enclose in a frame
36949,12372124,genus canella one species
36950,1054876,cohabitation the act of living together and having a sexual relationship especially without being married
36951,11708181,magnoliaceae subclass Magnoliidae genera Liriodendron
36952,4425977,third gear the third from the lowest forward ratio gear in the gear box of a motor vehicle you shouldnt try to start in third gear
36953,990392,approach make advances to someone
36954,495524,widely a card game played by one person   to or over a great extent or range far wandered wide through many lands he traveled widely
36955,2184965,plunk make or move along with a sound as of a horses hooves striking the ground
36956,11088346,president lyndon johnson th President of the United States was elected vice president and succeeded Kennedy when Kennedy was assassinated 
36957,4572344,well a deep hole or shaft dug or drilled to obtain water or oil or gas or brine
36958,8133855,united states public health service an agency that serves as the office of Surgeon General includes agencies whose mission is to improve the public health
36959,11806975,genus cerastium mouseeared chickweed
36960,7736813,taro root tropical starchy tuberous root
36961,2992032,ward a division of a prison usually consisting of several cells
36962,1590837,sitta type genus of the Sittidae
36963,2723292,antiprotozoal drug a medicinal drug used to fight diseases like malaria that are caused by protozoa
36964,2357911,whitetail antelope squirrel small ground squirrel of western United States
36965,2358091,spermophile any of various terrestrial burrowing rodents of Old and New Worlds often destroy crops
36966,7065562,psychedelic rock a musical style that emerged in the s rock music inspired by or related to druginduced experience
36967,857664,straightness a sexual attraction to or sexual relations with persons of the opposite sex
36968,4433585,tie one of the cross braces that support the rails on a railway track the British call a railroad tie a sleeper
36969,7944050,youth young people collectively rock music appeals to the young youth everywhere rises in revolt
36970,2838014,bilge where the sides of the vessel curve in to form the bottom
36971,549982,raise invigorate or heighten lift my spirits lift his ego
36972,981180,amphibious operation a military operation by both land and sea forces
36973,9073938,miami beach a city in southeastern Florida on an island between Biscayne Bay and the Atlantic Ocean known for fashionable resort hotels
36974,243606,lighthaired being or having light colored skin and hair and usually blue or grey eyes blond Scandinavians a house full of lighthaired children
36975,8372847,twelve tribes of israel twelve kin groups of ancient Israel each traditionally descended from one of the twelve sons of Jacob
36976,1709278,genus brontosaurus large quadrupedal herbivorous dinosaurs with very long neck and tail late Jurassic
36977,1963017,family arcidae ark shells
36978,1963136,genus arca type genus of the family Arcidae ark shells and blood clams
36979,5258889,afro hairdo a rounded thickly curled hairdo
36980,2002591,quest search the trail of game The dog went off and quested
36981,3275681,electrolytic condenser a fixed capacitor consisting of two electrodes separated by an electrolyte
36982,5026508,equivalent weight the atomic weight of an element that has the same combining capacity as a given weight of another element the standard is  for oxygen
36983,4344246,studio workplace for the teaching or practice of an art she ran a dance studio the music department provided studios for their students you dont need a studio to make a passport photograph
36984,14653596,sm a grey lustrous metallic element of the rare earth group is used in special alloys occurs in monazite and bastnasite
36985,12237486,kalmia any plant of the genus Kalmia
36986,8726745,luta an industrial conurbation in northeastern China on the southern end of the Liaodong Peninsula it now includes the cities of Dalian and Lushun
36987,7481785,zeal excessive fervor to do something or accomplish some end he had an absolute zeal for litigation
36988,14485249,opening opportunity especially for employment or promotion there is an opening in the sales department
36989,4461148,tower of pharos a great lighthouse  feet high built at Alexandria in  BC
36990,12677841,symphoricarpos orbiculatus North American deciduous shrub cultivated for it abundant clusters of coralred berrylike fruits
36991,6466787,psalm one of the  lyrical poems and prayers that comprise the Book of Psalms in the Old Testament said to have been written by David
36992,3847823,openair marketplace a public marketplace where food and merchandise is sold
36993,1651900,pseudacris chorus frogs
36994,1418389,churn stir cream vigorously in order to make butter
36995,11891395,lunaria small genus of European herbs honesty
36996,4097866,robe any loose flowing garment
36997,2830596,benzedrine a form of amphetamine
36998,12201456,theobroma cacao plants
36999,11327398,sylvester ii French pope from  to  who was noted for his great learning 
37000,9669631,teton sioux a member of the large western branch of Sioux people which was made up of several groups that lived on the plains
37001,5922305,stuff a critically important or characteristic component suspense is the very stuff of narrative
37002,1751621,hydrophidae sea snakes
37003,9937489,colonel blimp any elderly pompous reactionary ultranationalistic person after the cartoon character created by Sir David Low
37004,10638136,wet blanket someone who spoils the pleasure of others
37005,8860001,erin an early name of Ireland that is now used in poetry
37006,6933022,kachinic TibetoBurman languages spoken in northernmost Burma and adjacent China and India
37007,1695060,varanus komodoensis the largest lizard in the world  feet found on Indonesian islands
37008,11809922,genus drypis one species
37009,2457945,unau relatively small fastmoving sloth with two long claws on each front foot
37010,13512036,materialization the process of coming into being becoming reality the materialization of her dream
37011,3022349,epiphytic of or relating to epiphytes
37012,45907,retrieval the act of regaining or saving something lost or in danger of becoming lost
37013,11541322,mniaceae family of erect mosses with clubshaped paraphyses and the hexagonal cells of the upper leaf surface sometimes treated as a subfamily of Bryaceae
37014,12002957,picris genus of weedy Old World yellowflowered herbs usually containing a bittertasting substance bitterweed
37015,5535095,pylorus a small circular opening between the stomach and the duodenum
37016,9004068,russian capital a city of central European Russia formerly capital of both the Soviet Union and Soviet Russia since  the capital of the Russian Federation
37017,1220152,deprecation the act of expressing disapproval especially of yourself
37018,11764478,wild tamarind common thorny tropical American tree having terminal racemes of yellow flowers followed by sickleshaped or circinate edible pods and yielding good timber and a yellow dye and mucilaginous gum
37019,2992529,mobile phone a handheld mobile radiotelephone for use in an area divided into small sections
37020,6625329,personal letter a letter dealing with personal affairs
37021,5318831,tympanum the membrane in the ear that vibrates to sound
37022,13143285,ziziphus jujuba spiny tree having dark red edible fruits
37023,11764231,pithecolobium thorny shrubs and trees of tropical and subtropical America and Asia
37024,11764814,pithecellodium unguiscati erect shrub with small if any spines having racemes of white to yellow flowers followed by curved pointed pods and black shiny seeds West Indies and Florida
37025,2671780,accoutrement clothing that is worn or carried
37026,7838233,spaghetti sauce any of numerous sauces for spaghetti or other kinds of pasta
37027,12023108,tanacetum parthenium bushy aromatic European perennial herb having clusters of buttonlike whiterayed flower heads valued traditionally for medicinal uses sometimes placed in genus Chrysanthemum
37028,144728,unarmoured used of persons or things military without protective armor
37029,13174670,strap fern fern with long narrow strapshaped leaves
37030,620532,puddle mix up or confuse He muddled the issues
37031,3295928,escape hatch hatchway that provides a means of escape in an emergency
37032,1418498,leishmania flagellate protozoan that causes leishmaniasis
37033,3820318,net a goal lined with netting as in soccer or hockey
37034,6435916,ii chronicles the second of two Old Testament books telling the history of Judah and Israel until the return from the Babylonian Captivity in  BC
37035,2015221,genus gallirallus rails of New Zealand
37036,5751794,culture the tastes in art and manners that are favored by a social group
37037,11791569,water lettuce pantropical floating plant forming a rosette of wedgeshaped leaves a widespread weed in rivers and lakes
37038,1421807,sporozoan parasitic sporeforming protozoan
37039,2572667,shortchange cheat someone by not returning him enough money
37040,8454191,maritime law the branch of international law that deals with territorial and international waters or with shipping or with ocean fishery etc
37041,3063689,coffeepot tall pot in which coffee is brewed
37042,11941719,genus brachycome mostly Australian herbs having basal or alternate leaves and loosely corymbose flower heads
37043,4814025,rakishness stylishness as evidenced by a smart appearance
37044,6287620,anagram a word or phrase spelled by rearranging the letters of another word or phrase
37045,7764315,sapota tropical fruit with a rough brownish skin and very sweet brownish pulp
37046,11603630,genus macrozamia genus of large evergreen Australian cycads sometimes classified in family Cycadaceae
37047,13472518,ionophoresis the motion of charged particles in a colloid under the influence of an electric field particles with a positive charge go to the cathode and negative to the anode
37048,2254531,genus adelges type genus of the Adelgidae plant lice
37049,782518,war crime a crime committed in wartime violation of rules of war
37050,7828275,lemon extract a flavoring made from or imitating lemons
37051,360805,predecease die before die earlier than She predeceased her husband
37052,97504,performance the act of performing of doing something successfully using knowledge as distinguished from merely possessing it they criticised his performance as mayor experience generally improves performance
37053,9277010,mt everest a mountain in the central Himalayas on the border of Tibet and Nepal the highest mountain peak in the world 
37054,1330093,overcast sew with an overcast stitch from one section to the next overcast books
37055,6346461,title a general or descriptive heading for a section of a written work the novel had chapter titles
37056,2353037,muscardinus a genus of Gliridae
37057,6435394,paralipomenon Old Testament an obsolete name for the Old Testament books of I Chronicles and II Chronicles which were regarded as supplementary to Kings
37058,1967094,teredinid wormlike marine bivalve that bores into wooden piers and ships by means of drilllike shells
37059,14236743,brain tumour a tumor in the brain
37060,661847,modality a method of therapy that involves physical or electrical therapeutic treatment
37061,11908077,tetterwort perennial woodland native of North America having a red root and red sap and bearing a solitary lobed leaf and white flower in early spring and having acrid emetic properties rootstock used as a stimulant and expectorant
37062,11322627,stroheim United States film actor born in Austria 
37063,14399438,hebephrenic schizophrenia a form of schizophrenia characterized by severe disintegration of personality including erratic speech and childish mannerisms and bizarre behavior usually becomes evident during puberty the most common diagnostic category in mental institutions
37064,395583,gauge mix in specific proportions gauge plaster
37065,2029243,genus crocethia a genus of Scolopacidae
37066,2154416,birds foot the foot of a bird
37067,5673908,forgetfulness unawareness caused by neglectful or heedless failure to remember his forgetfulness increased as he grew older
37068,2485631,halter hang with a halter
37069,1497458,trench set
37070,12705978,senga root eastern North American plant having a terminal cluster of small white flowers and medicinal roots
37071,12706240,senega dried root of two plants of the genus Polygala containing an irritating saponin
37072,8419562,acquirer a corporation gaining financial control over another corporation or financial institution through a payment in cash or an exchange of stock
37073,9266453,dhaulagiri a mountain in the Himalayas in Nepal 
37074,12561594,field pea seed of the field pea plant
37075,665358,nurturance physical and emotional care and nourishment
37076,11988893,hawkbit any of various common wildflowers of the genus Leontodon of temperate Eurasia to Mediterranean regions
37077,12690046,erythroxylon coca a South American shrub whose leaves are chewed by natives of the Andes a source of cocaine
37078,4900739,decency the quality of conforming to standards of propriety and morality
37079,7769886,pulassan fruit of an East Indian tree similar to the rambutan but sweeter
37080,5030806,vigour active strength of body or mind
37081,1534762,new world sparrow sparrowlike North American finches
37082,5039106,ph scale from potential of Hydrogen the logarithm of the reciprocal of hydrogenion concentration in gram atoms per liter provides a measure on a scale from  to  of the acidity or alkalinity of a solution where  is neutral and greater than  is more basic and less than  is more acidic
37083,3869044,tandearil an antiinflammatory drug trade name Tandearil used to treat arthritis and bursitis
37084,14464005,defect an imperfection in a bodily system visual defects this device permits detection of defects in the lungs
37085,1559964,luscinia nightingales
37086,267519,catalyze change by catalysis or cause to catalyze
37087,7723177,shallot small mildflavored onionlike or garliclike clustered bulbs used for seasoning
37088,8410688,public school private independent secondary school in Great Britain supported by endowment and tuition
37089,13769672,skinful a quantity of alcoholic drink sufficient to make you drunk someone had to drive me home last night because I had a skinful
37090,9683559,sunnite a member of the branch of Islam that accepts the first four caliphs as rightful successors to Muhammad
37091,3405595,trappings usually plural accessory wearing apparel
37092,5654783,stigmatism normal eyesight
37093,2347140,genus atherurus a genus of Hystricidae
37094,5553486,bosom a persons breast or chest
37095,2409870,asian wild ox genus of Asiatic wild oxen
37096,446695,solvate cause a solvation in a substance
37097,10385707,ostrich a person who refuses to face reality or recognize the truth a reference to the popular notion that the ostrich hides from danger by burying its head in the sand
37098,14740915,unsaturated fatty acid a fatty acid whose carbon chain can absorb additional hydrogen atoms
37099,818974,take a firm stand be emphatic or resolute and refuse to budge I must insist
37100,3556281,nuprin a nonsteroidal antiinflammatory and analgesic medicine trade names Advil and Motrin and Nuprin used to relieve the pain of arthritis and as an antipyretic daily use of ibuprofen can irritate the stomach
37101,14785325,native sulphur an old name for sulfur
37102,2345647,spare give up what is not strictly needed he asked if they could spare one of their horses to speed his journey
37103,8406259,rogues gallery a coterie of undesirable people
37104,15031866,immunoglobulin m one of the five major classes of immunoglobulins involved in fighting blood infections and in triggering production of immunoglobulin G
37105,3024420,moroccan of or relating to or characteristic of Morocco or its people Moroccan mosques cannot be entered by infidels
37106,3064076,entozoan of or relating to entozoa
37107,13291614,nominal damages law a trivial sum usually $ awarded as recognition that a legal injury was sustained as for technical violations of a contract
37108,14147964,primary atypical pneumonia an acute respiratory disease marked by high fever and coughing caused by mycoplasma primarily affecting children and young adults
37109,4921900,training the result of good upbringing especially knowledge of correct social behavior a woman of breeding and refinement
37110,1016420,stamp collection the collection and study of postage stamps
37111,10316013,warmonger a person who advocates war or warlike policies
37112,14546844,soundness a state or condition free from damage or decay
37113,12668517,twinberry creeping woody plant of eastern North America with shiny evergreen leaves and scarlet berries
37114,11953610,chicory root the dried root of the chicory plant used as a coffee substitute
37115,12475242,uvularia grandiflora plant of southern and southeastern United States grown for its yellow flowers that can be dried
37116,8132323,lablink a defense laboratory that provides essential services in fundamental science for national security and environmental protection and provides technologies that contribute to industrial competitiveness
37117,9788073,ambusher an attacker who waits in a concealed position to launch a surprise attack
37118,11866078,genus cleome tropical and subtropical annual or perennial herbs or low shrubs
37119,6478734,hnd a diploma given for vocational training that prepares the student for a career in a particular area good students may progress to a course leading to a degree
37120,6478582,sheepskin a document certifying the successful completion of a course of study
37121,8933084,left bank the region of Paris on the southern bank of the Seine a center of artistic and student life
37122,8893492,inner hebrides islands between the Outer Hebrides and the western coast of Scotland
37123,8177592,world power a state powerful enough to influence events throughout the world
37124,9804343,archdeacon Anglican Church an ecclesiastical dignitary usually ranking just below a bishop
37125,12203331,linden soft lightcolored wood of any of various linden trees used in making crates and boxes and in carving and millwork
37126,1589056,point mark a psalm text to indicate the points at which the music changes
37127,2726017,femoral the traditional dress of Vietnamese women consisting of a tunic with long sleeves and panels front and back the tunic is worn over trousers   of or relating to or near the femur or thigh
37128,6493392,menu computer science a list of options available to a computer user
37129,5233100,gonion the craniometric point on either side at the apex of the lower jaw
37130,2505646,mammutidae extinct family mastodons
37131,11497586,prevailing wind the predominant wind direction the prevailing wind is from the southwest
37132,13341756,right frequently plural the interest possessed by law or custom in some intangible thing mineral rights film rights
37133,12331066,pimento tree aromatic West Indian tree that produces allspice berries
37134,10717055,tosser someone who throws lightly as with the palm upward
37135,10054,move reflexively move in an uncontrolled manner
37136,6248863,theogony the study of the origins and genealogy of the gods
37137,5847438,algorithmic rule a precise rule or set of rules specifying how to solve some problem
37138,1103603,whomp beat overwhelmingly
37139,176618,exenterate remove the contents of an organ
37140,9410558,rio de la plata an estuary between Argentina and Uruguay
37141,10867708,sir david bruce Australian physician and bacteriologist who described the bacterium that causes undulant fever or brucellosis 
37142,11167595,mccarthy United States politician who unscrupulously accused many citizens of being Communists 
37143,198477,scalp remove the scalp of The enemies were scalped
37144,1636675,genus desmograthus an amphibian genus of Plethodontidae
37145,4125257,safety deposit box a fireproof metal strongbox usually in a bank for storing valuables
37146,12599185,ripplegrass an Old World plantain with long narrow ribbed leaves widely established in temperate regions
37147,3621473,kite plaything consisting of a light frame covered with tissue paper flown in wind at end of a string
37148,4990525,crescendo music a gradual increase in loudness
37149,10442815,plowman a man who plows
37150,12525347,genus derris genus of Old World tropical shrubs and woody vines
37151,14369744,dyspnoea difficult or labored respiration
37152,15092227,vitamin d a fatsoluble vitamin that prevents rickets
37153,13561896,stochastic process a statistical process involving a number of random variables depending on a variable parameter which is usually time
37154,9791248,market analyst an analyst of conditions affecting a market especially the stock market
37155,3639675,land mine an explosive mine hidden underground explodes when stepped on or driven over
37156,6070503,cytology the branch of biology that studies the structure and function of cells
37157,5929363,minor role a small role
37158,9162414,ciudad bolivar a port in eastern Venezuela on the Orinoco river
37159,10474950,principal criminal law any person involved in a criminal offense
37160,3804048,relafen a nonsteroidal antiinflammatory drug trade name Relafen
37161,5199286,effectualness power to be effective the quality of being able to bring about an effect
37162,5648756,rustiness ineptitude or awkwardness as a consequence of age or lack of practice his rustiness showed when he was asked to speed up
37163,4611154,yard an area having a network of railway tracks and sidings for storage and maintenance of cars and engines
37164,2415253,white sheep large white wild sheep of northwestern Canada and Alaska
37165,14895189,copal a brittle aromatic resin used in varnishes
37166,9933411,codefendant a defendant who has been joined together with one or more other defendants in a single action
37167,11794791,lemna minute aquatic herbs floating on or below the water surface of still water consisting of a leaflike frond or plant body and single root
37168,11304811,skinner United States actor 
37169,2050865,lock pass by means through a lock in a waterway
37170,10748620,vip an important or influential and often overbearing person
37171,8914193,capital of iraq capital and largest city of Iraq located on the Tigris River Baghdad is one of the great cities of the Muslim world
37172,12979630,saprolegnia aquatic fungi growing chiefly on plant debris and animal remains
37173,12154628,genus pandanus type genus of the Pandanaceae as screw pines
37174,11998888,woolly thistle biennial Eurasian white hairy thistle having pale purple flowers naturalized in North America
37175,5953614,theosophy a system of belief based on mystical insight into the nature of God and the soul
37176,1176335,ruffle a noisy fight
37177,3911251,penicillin v potassium a form of penicillin V trade name Ledercillin VK
37178,1349495,probiotic microflora a beneficial bacterium found in the intestinal tract of healthy mammals often considered to be a plant
37179,1350971,wring twist
37180,9184405,wee small voice an inner voice that judges your behavior
37181,1422539,input enter data or a program into a computer
37182,9163584,north vietnam a former country in southeastern Asia that existed from  after the defeat of the French at Dien Bien Phu until  when South Vietnam collapsed at the end of the Vietnam War
37183,7008680,fragment an incomplete piece fragments of a play
37184,11752404,trifolium any leguminous plant having leaves divided into three leaflets
37185,5018542,illumination the luminous flux incident on a unit area
37186,2447366,badger sturdy carnivorous burrowing mammal with strong claws widely distributed in the northern hemisphere
37187,9503282,witch a being usually female imagined to have special powers derived from the devil
37188,924612,signalize point out carefully and clearly
37189,5264756,funiculus any of several body structure resembling a cord
37190,975452,penetration an attack that penetrates into enemy territory
37191,8844279,new guinea a Pacific island to the north of Australia the nd largest island in the world the western part is governed by Indonesia and the eastern part is Papua New Guinea
37192,10411356,scholastic a person who pays more attention to formal rules and book learning than they merit
37193,3457793,greengrocery groceries sold by a greengrocer
37194,132385,ventral toward or on or near the belly front of a primate or lower surface of a lower animal the ventral aspect of the human body the liver is somewhat ventral in position ventral or pelvic fins correspond to the hind limbs of a quadruped
37195,11990804,leucogenes New Zealand edelweiss
37196,12554242,oxytropis large widelydistributed genus of evergreen shrubs or subshrubs having oddpinnate leaves and racemose or spicate flowers each having a pealike corolla with a clawed petal
37197,12554526,locoweed any of several leguminous plants of western North America causing locoism in livestock
37198,10066452,eunuch a man who has been castrated and is incapable of reproduction eunuchs guarded the harem
37199,2184163,consonate sound in sympathy
37200,2722663,present introduce This poses an interesting question
37201,1991982,porcellionidae sow bugs
37202,5686481,cognitive factor something immaterial as a circumstance or influence that contributes to producing a result
37203,4499660,turnaround an area sufficiently large for a vehicle to turn around
37204,2437825,lama llamas
37205,10621140,sod an informal British term for a youth or man the poor sod couldnt even buy a drink
37206,2509919,localize restrict something to a particular area
37207,2446014,mephitis in some classifications type genus of the subfamily Mephitinae
37208,13942875,circumstance a condition that accompanies or influences some event or activity
37209,7219751,green paper a preliminary report of government proposals that is published in order to stimulate discussion
37210,6826214,proportional font any font whose different characters have different widths
37211,2600657,mulloidichthys a genus of Mullidae
37212,9922799,church officer a church official
37213,9887496,khalifah the civil and religious leader of a Muslim state considered to be a representative of Allah on earth many radical Muslims believe a Khalifah will unite all Islamic lands and people and subjugate the rest of the world
37214,12489268,pernambuco wood tropical tree with prickly trunk its heavy red wood yields a red dye and is used for cabinetry
37215,12710295,tangerine tree a variety of mandarin orange
37216,2446206,striped skunk most common and widespread North American skunk
37217,6838868,sin the st letter of the Hebrew alphabet
37218,7638439,fortune cookie thin folded wafer containing a maxim on a slip of paper
37219,5884433,mendels law genetics one of two principles of heredity formulated by Gregor Mendel on the basis of his experiments with plants the principles were limited and modified by subsequent genetic research
37220,1107359,affairs transactions of professional or public interest news of current affairs great affairs of state
37221,8955397,pyongyang capital of North Korea and an industrial center Pyongyang is Koreas oldest city but little of its history has been preserved
37222,12961689,helminthostachys one species terrestrial fern of southeastern Asia and Australia
37223,8717915,republic of cape verde an island country in the Atlantic off the coast of Senegal
37224,68627,reek be wet with sweat or blood
37225,14673747,dolomite a light colored mineral consisting of calcium magnesium carbonate a source of magnesium used as a ceramic and as fertilizer
37226,1798100,distress cause mental pain to The news of her childs illness distressed the mother
37227,62451,fulfilment the act of consummating something a desire or promise etc
37228,8340753,arda an agency of the Intelligence Community that conducts advanced research and development related to information technology
37229,75708,frazzle exhaust physically or emotionally She was frazzled after the visit of her inlaws
37230,3988170,post an upright consisting of a piece of timber or metal fixed firmly in an upright position he set a row of posts in the ground and strung barbwire between them
37231,346839,fall begin vigorously The prisoners fell to work right away
37232,11735570,yellow root perennial herb of northeastern United States having a thick knotted yellow rootstock and large rounded leaves
37233,11898775,thlaspi arvense foetid Eurasian weed having round flat pods naturalized throughout North America
37234,9715833,israeli a native or inhabitant of Israel
37235,8943601,midi the southern part of France
37236,1367266,rivet fasten with a rivet or rivets
37237,7362218,subsiding a gradual sinking to a lower level
37238,6539502,court order a writ issued by a court of law requiring a person to do something or to refrain from doing something
37239,9164095,hanoi the capital city of Vietnam located in North Vietnam
37240,1666002,whomp up prepare or cook quickly or hastily
37241,2861022,bobsleigh formerly two short sleds coupled together
37242,10386071,ouster a person who ousts or supplants someone else
37243,1381604,spirochaetaceae large coarsely spiral bacteria freeliving in fresh or salt water or commensal in bodies of oysters
37244,591622,custodianship the position of custodian
37245,1198588,test suit a representative legal action whose outcome is likely to become a precedent
37246,13643276,volt a unit of potential equal to the potential difference between two points on a conductor carrying a current of  ampere when the power dissipated between the two points is  watt equivalent to the potential difference across a resistance of  ohm when  ampere of current flows through it
37247,12001294,wild quinine stout perennial herb of the eastern United States with whitish flowers leaves traditionally used by Catawba Indians to treat burns
37248,1611472,peregrine falcon a widely distributed falcon formerly used in falconry
37249,10652511,stateswoman a woman statesman
37250,8249038,band instrumentalists not including string players
37251,702202,exposure therapy a form of behavior therapy in which a survivor confronts feelings or phobias or anxieties about a traumatic event and relives it in the therapy situation
37252,701755,systematic desensitization a technique used in behavior therapy to treat phobias and other behavior problems involving anxiety client is exposed to the threatening situation under relaxed conditions until the anxiety reaction is extinguished
37253,7531536,pride satisfaction with your or anothers achievements he takes pride in his sons success
37254,1383800,pearl gather pearls
37255,6991117,omotic a group of related languages spoken in a valley of southern Ethiopia closely related to Cushitic languages
37256,4763925,specialty a distinguishing trait
37257,14580090,submission the condition of having submitted to control by someone or something else the union was brought into submission his submission to the will of God
37258,5715150,pong an unpleasant smell
37259,12549976,stizolobium genus of tropical herbs and woody vines having trifoliate leaves and showy flowers in axillary clusters
37260,11956348,horseweed common North American weed with linear leaves and small discoid heads of yellowish flowers widely naturalized throughout temperate regions sometimes placed in genus Erigeron
37261,11078982,st james the apostle New Testament disciple of Jesus brother of John author of the Epistle of James in the New Testament
37262,5675715,anima Jungian psychology the inner self not the external persona that is in touch with the unconscious
37263,13319032,rate of interest the percentage of a sum of money charged for its use
37264,3014705,chest box with a lid used for storage usually large and sturdy
37265,622204,demoralize confuse or put into disorder the bosss behavior demoralized everyone in the office
37266,6398963,epilogue a short speech often in verse addressed directly to the audience by an actor at the end of a play
37267,14051728,potency the state of being potent a males capacity to have sexual intercourse
37268,1503101,misplace place something where one cannot find it again I misplaced my eyeglasses
37269,14238528,fibroma nonmalignant tumor of connective tissue
37270,2624806,resurge rise again His need for a meal resurged The candidate resurged after leaving politics for several years
37271,6528992,overvaluation an appraisal that is too high
37272,11689197,nicker seed hard shiny grey seed of a bonduc tree used for making eg jewelry
37273,4950713,grain the direction
37274,1415605,unlimited having no limits in range or scope to start with a theory of unlimited freedom is to end up with unlimited despotism Philip Rahv the limitless reaches of outer space
37275,7302836,fire the event of something burning often destructive they lost everything in the fire
37276,11087767,karol wojtyla the first Pope born in Poland the first Pope not born in Italy in  years 
37277,1830183,phoeniculidae wood hoopoes
37278,6636524,record book a compilation of the known facts regarding something or someone Al Smith used to say
37279,9845401,beard a person who diverts suspicion from someone especially a woman who accompanies a male homosexual in order to conceal his homosexuality
37280,11999140,genus othonna genus of western African herbs or shrubs
37281,8695198,provincial capital the capital city of a province
